SC7

"Filial";"Tipo";"Item";"Produto";"Descricao";"Unidade";"Quantidade";"Prc Unitario";"Vlr.Total";"Tipo Entrada";"Usr.Solicit.";"Numero da SC";"Item da SC";"Dt. Entrega";"Centro Custo";"Cta Contabil";"Armazem";"Fornecedor";"Loja";"Tab.Preco";"Segunda UM";"Cond. Pagto";"Contato";"Item Conta";"Filial Entr.";"Desconto 1";"Desconto 2";"DT Emissao";"Numero PC";"Desconto 3";"Qtd.Entregue";"Reajuste";"Vlr.Frete";"Ja' emitiu";"Tipo Frete";"Reemissao";"Liberacao";"Resid. Elim.";"Num.Cotacao";"Mensagem";"Transmissao";"Controle";"Cons. Desc.";"Ped. Encerr.";"OP.";"Vl. Desconto";"Sequencia";"Num.Purch.Or";"Rotina Gerad";"Qtd.a Classi";"Vlr Embalag.";"Fluxo Caixa";"Tipo Op";"Grupo Aprov.";"Controle Ap.";"Gr. Compras";"Cod. Usuario";"Status do ME";"Ok";"Qtde da SC";"Vlr.IPI";"Vlr.ICMS";"% Desc.Item";"Aliq.ICMS";"Base Icms";"Vlr.Base IPI";"Vlr.Seguro";"Vlr.Despesas";"Vlr.Frete";"Moeda";"Pendente";"Taxa Moeda";"Classe Valor";"Base IRRF";"Aliq. IRRF";"Valor IRRF";"ICMS Compl.";"Grupo";"ICMS Retido";"Cod. Produto";"Cod. Orcam.";"Val. ICMS So";"Seq MRP";"Dt. Contab.";"Cod.Credor";"Tipo empenho";"Esp.Empenho";"Tipo Frete";"Num.Contrato";"Rev.Contrato";"Num.Planilha";"Num.Medicao";"Item Medicao";"Dt Import.";"Politica Rep";"Periodo Repr";"Ag.Embarc.";"Grade";"Cod Forward.";"Item grade";"Via Transp.";"Origem";"Destino";"Cod.Comprad.";"Peso Bruto";"Incoterm";"Importador";"Cod.Consig.";"Dt Conf Ped";"Despachante";"Exportador";"Exp. Loja";"Modal. CNTR";"Vol. Cubado";"Contain. 20'";"Contain. 40'";"Cont. 40' hc";"Armazem";"Fabricante";"Fabric. Loja";"Dt Embarque";"Pos.IPI/NCM";"Ex-NCM";"Ex-NBM";"Rateio";"Bs. ICMS Sol";"C d Di rio";"Seq. Di rio";"Cod. Edital";"Nr. Processo";"Fil.Central.";"Natureza";"Prioridade";"Cont.Alcada";"Id.Cont.Alca";"Nivel.Alcada";"Dt. Ini. CQ";"Dt. Ini. Tra";"Dt. Ini. Com";"Elim. Reman.";"Num. PO";"Item ACC";"Ped. ACC";"Atual.Estoq";"ACC?";"Rev.Estrutur";"Fil. Origem";"Id.Alc.Aprov";"Nr. S.A.";"Niv Alc.Aprv";"ID TSS";"TP Colab.";"Aliq. ISS";"Valor do ISS";"Base CSLL";"Aliq. CSLL";"Vlr. do INSS";"Aliq. INSS";"Cod.RDA.Pag.";"Lote Pls";"Valor CSLL";"Base de ISS";"IdAlc.Aprv";"Rateio Fin";"Base de INSS";"Alcada Aprov";"NivAlcAprov";"Cod.Usr.Aprv";"Alc.RespApro";"Niv.Resp.Apr";"Base Imp. 5";"Base Imp. 6";"Valor Imp. 5";"Valor Imp. 6";"C d. Transp.";"Solicitante";"Vl.Fret.Con.";"Loja Transp.";"DRP Neogrid?";"Fil Edital";"Tipo Compra";"Cod Nota Emp";"Item Nt Emp";"Item Ed";"Lote Ed";"Operadora Lt";"Dedu  o";"Vlr Aten Ret";"Inf.Adic.Pro";"Vlr Aten Fat";"Reten  o";"Vlr Aten Ded";"Observacoes";"Fat Direto";"Qtd. 2a UM";"Id. Tributos";"Valor PIS";"Valor Cofins";"Base PIS";"Aliq Cofins";"Aliquota PIS";"Base Cofins";"Aliq PIS";"Aliq COF";"Aliq. IPI";"Tipo pedido";"Campo UUID";"Grupo Aprov.";"Status";"Modo Pgto";"Num Processo";"Justif. Cot."
"101";"1";"0022";"1002100027";"PASSAGEM AEREA PARA A INTERMODAL - LUAN SUBTIL";"UN";"1";"45";"45";"48C";"001914";"002786";"0001";"23/01/2025";"010203";"6101010229";"99";"002346";"02";"";"";"001";"";"";"101";"0";"0";"23/01/2025";"368669";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1002";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"23/01/2025";"23/01/2025";"23/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"45";"45";"3,42";"0,75";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Regularizacao";"3EF0A934-7085-41FE-B159-5674AF952763";"000008";"Aprovado";"";"000242";""
"101";"1";"0023";"1002100027";"PASSAGEM AEREA  PARA A INTERMODAL - LUCIAN SILVA";"UN";"1";"45";"45";"48C";"001914";"002786";"0002";"23/01/2025";"010203";"6101010229";"99";"002346";"02";"";"";"001";"";"";"101";"0";"0";"23/01/2025";"368669";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1002";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"23/01/2025";"23/01/2025";"23/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"45";"45";"3,42";"0,74";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Regularizacao";"80C7A291-F0A5-4002-9E89-26B9EFC76D11";"000008";"Aprovado";"";"000242";""
"101";"1";"0024";"1002100027";"PASSAGEM AEREA  PARA A INTERMODAL - LUIZ POLEZA JUNIOR";"UN";"1";"45";"45";"48C";"001914";"002786";"0003";"23/01/2025";"010203";"6101010229";"99";"002346";"02";"";"";"001";"";"";"101";"0";"0";"23/01/2025";"368669";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1002";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"23/01/2025";"23/01/2025";"23/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"45";"45";"3,42";"0,74";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Regularizacao";"B27E087A-E6BA-4DEA-BE98-1C788C0D45E1";"000008";"Aprovado";"";"000242";""
"101";"1";"0025";"1002100027";"PASSAGEM AEREA  PARA A INTERMODAL - MARCOS HENRIQUE LIMA";"UN";"1";"45";"45";"48C";"001914";"002786";"0004";"23/01/2025";"010203";"6101010229";"99";"002346";"02";"";"";"001";"";"";"101";"0";"0";"23/01/2025";"368669";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1002";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"23/01/2025";"23/01/2025";"23/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"45";"45";"3,42";"0,74";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Regularizacao";"8BAAA54B-C747-47EB-8BD8-9FDAA657B5B0";"000008";"Aprovado";"";"000242";""
"101";"1";"0001";"1801000254";"AR CONDICIONADO 18000 BTUS";"UN";"1";"3919,24";"3919,24";"075";"002151";"002783";"0001";"30/01/2025";"010307";"1203010401";"99";"002707";"02";"";"";"018";"";"";"101";"0";"0";"23/01/2025";"368675";"0";"0";"";"0";"S";"";"1";"";"S";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"666,27";"0";"17";"3919,24";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1801";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"30/01/2025";"30/01/2025";"30/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"0";"0";"0";"";"785F1A07-5B58-4341-B358-5047E08691DC";"000010";"Aprovado";"";"000239";""
"101";"1";"0001";"1702000252";"MENSALIDADE DE PLANO DE SAUDE";"UN";"1";"15315,11";"15315,11";"48A";"001739";"002790";"0001";"27/01/2025";"010100";"6101010311";"99";"000341";"01";"";"";"001";"";"";"101";"0";"0";"27/01/2025";"368754";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1702";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"27/01/2025";"27/01/2025";"27/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"0";"0";"0";"Contrato";"4F5DB777-40BD-482B-9CC3-1A83ECBC9C7B";"000001";"Aprovado";"";"000250";""
"101";"1";"0002";"1702000252";"MENSALIDADE DE PLANO DE SAUDE";"UN";"1";"2990,22";"2990,22";"48A";"001739";"002790";"0002";"27/01/2025";"010100";"1104010105";"99";"000341";"01";"";"";"001";"";"";"101";"0";"0";"27/01/2025";"368754";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1702";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"27/01/2025";"27/01/2025";"27/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"0";"0";"0";"Contrato";"AD88DFA0-1242-48E7-BE39-2CD3FC2A8724";"000001";"Aprovado";"";"000250";""
"101";"1";"0001";"0701240819";"HEADSET";"UN";"1";"219";"219";"082";"002376";"002769";"0001";"27/01/2025";"010202";"6101010232";"99";"002965";"01";"";"";"005";"";"";"101";"0";"0";"27/01/2025";"368765";"0";"1";"";"0";"S";"";"3";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"002076";"";"";"1";"0";"37,23";"0";"17";"219";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"0701";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"27/01/2025";"27/01/2025";"16/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"219";"219";"16,64";"3,61";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"";"69ADA058-B4C3-4183-80C3-40D4F8C171D1";"000009";"Aprovado";"";"000218";""
"101";"1";"0001";"0701132320";"PILHA ALCALINA PEQUENA AA 1.5V 80673782 DURACELL BT 16 UN - NCM 85061019";"UN";"2";"74,9";"149,8";"082";"001528";"";"";"27/01/2025";"010104";"6101010216";"AL";"001595";"02";"";"";"005";"";"";"101";"0";"0";"27/01/2025";"368772";"0";"2";"";"0";"S";"";"1";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"0";"0";"6,42";"0";"4";"160,58";"0";"0";"10,78";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"0201";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"27/01/2025";"27/01/2025";"27/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"149,8";"149,8";"11,38";"2,47";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Normal";"88608AE6-287C-4658-89E9-83B0E117B79D";"000005";"Aprovado";"";"000267";""
"101";"1";"0001";"0401000004";"SERVICO DE TRANSPORTE";"UN";"1";"172";"172";"48A";"001739";"002802";"0001";"28/01/2025";"010203";"6101010310";"99";"002588";"01";"";"";"001";"";"";"101";"0";"0";"28/01/2025";"368828";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"0401";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"28/01/2025";"28/01/2025";"28/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"0";"0";"0";"Regularizacao";"3333E4DF-FFF7-4D89-8E17-17BCF559240A";"000008";"Aprovado";"";"000275";""
"101";"1";"0001";"1002000077";"SERVICO DE SUPORTE TECNICO EM INFORMATICA";"UN";"1";"10697,53";"10697,53";"091";"001528";"";"";"28/01/2025";"010105";"6101010222";"99";"000004";"01";"";"";"005";"";"";"101";"0";"0";"28/01/2025";"368850";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1002";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"28/01/2025";"28/01/2025";"28/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"10697,53";"10697,53";"813,01";"176,51";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Contrato";"B941AE40-4167-4B68-B4BA-EDF2637B04F1";"000006";"Aprovado";"";"000277";""
"101";"1";"0001";"1002240213";"CORREIO E MALOTE";"UN";"1";"127,46";"127,46";"48C";"001528";"";"";"29/01/2025";"010104";"6101010208";"99";"001081";"02";"";"";"001";"";"";"101";"0";"0";"29/01/2025";"368859";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1002";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"29/01/2025";"29/01/2025";"29/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"127,46";"127,46";"9,69";"2,1";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Contrato";"A297AC5E-B4C5-4822-B478-EA7C9E8A0E80";"000005";"Aprovado";"";"000280";""
"101";"1";"0001";"1002100023";"SERVICO DE CONSULTORIA";"UN";"1";"281,69";"281,69";"091";"002123";"002804";"0001";"31/01/2025";"010106";"6101010233";"99";"009519";"01";"";"";"005";"";"";"101";"0";"0";"30/01/2025";"368922";"0";"0";"";"0";"";"";"0";"";"";"";"";"";"";"B";"";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"B";"000001";"001528";"";"";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1002";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"31/01/2025";"31/01/2025";"31/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"281,69";"281,69";"21,41";"4,65";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Regularizacao";"5CE77946-41C6-4482-84C4-421EE238C93F";"000011";"Rejeitado";"";"000281";""
"101";"1";"0001";"1002100073";"SERVICOS IMPRESSOES GRAFICAS";"UN";"1";"3795";"3795";"091";"001739";"002805";"0001";"31/01/2025";"010101";"6101010309";"99";"009769";"01";"";"";"002";"";"";"101";"0";"0";"31/01/2025";"368935";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1002";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"31/01/2025";"31/01/2025";"31/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"3795";"3795";"288,42";"62,62";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Regularizacao";"F1EDED74-1C26-46E6-851C-36414D077575";"000002";"Aprovado";"";"000283";""
"101";"1";"0001";"0401241897";"IMPOSTOS E TAXAS";"UN";"1";"579,37";"579,37";"48A";"001528";"";"";"31/01/2025";"010100";"6101010211";"99";"000123";"01";"";"";"001";"";"";"101";"0";"0";"31/01/2025";"368976";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"0401";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"31/01/2025";"31/01/2025";"31/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"0";"0";"0";"Contrato";"A40A1D14-A742-4142-91E0-BC740FCB657A";"000001";"Aprovado";"";"000312";""
"101";"1";"0001";"04241603";"SOFTWARE";"UN";"1";"256,4";"256,4";"48A";"001528";"";"";"31/01/2025";"010105";"6101010222";"99";"009691";"01";"";"";"001";"";"";"101";"0";"0";"31/01/2025";"368983";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"04";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"31/01/2025";"31/01/2025";"31/01/2025";"";"";"";"";"";"N o";"";"101";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"0";"0";"0";"0";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"0";"0";"0";"Contrato";"9E320295-0512-4074-96FE-83C2ED99F0F0";"000006";"Aprovado";"";"000351";""
